session_id,lap_number,session_time_s,lap_time_s,distance_m,track_section,sector,speed_kmh,throttle_pct,brake_pressure_pct,rpm,steering_angle_deg,battery_voltage_v,powertrain_temp_c
S01,6,327.8,19.6,404.88,Back Straight,Sector 2,71.91,100.0,0.0,7668.0,1.5,383.26,56.06
S01,6,327.9,19.7,406.92,Back Straight,Sector 2,73.32,94.7,0.0,7783.0,-0.9,385.15,56.17
S01,6,328.0,19.8,408.99,Back Straight,Sector 2,74.62,100.0,0.0,7889.0,2.2,385.01,56.29
S01,6,328.1,19.9,411.1,Back Straight,Sector 2,75.96,100.0,0.0,7999.0,0.2,384.86,56.41
S01,6,328.2,20.0,413.25,Back Straight,Sector 2,77.27,100.0,0.0,8106.0,0.7,385.14,56.54
S01,6,328.3,20.1,415.43,Back Straight,Sector 2,78.55,97.7,0.0,8210.0,-1.7,384.48,56.66
S01,6,328.4,20.2,417.64,Back Straight,Sector 2,79.76,96.2,0.0,8309.0,1.3,384.88,56.79
S01,6,328.5,20.3,419.89,Back Straight,Sector 2,80.92,99.9,0.0,8403.0,-0.3,384.04,56.92
S01,6,328.6,20.4,422.17,Back Straight,Sector 2,82.1,100.0,0.0,8499.0,0.5,383.59,57.06
S01,6,328.7,20.5,424.48,Back Straight,Sector 2,83.25,93.5,0.0,8593.0,1.8,384.89,57.18
S01,6,328.8,20.6,426.83,Back Straight,Sector 2,84.28,100.0,0.0,8677.0,3.8,383.75,57.32
S01,6,328.9,20.7,429.2,Back Straight,Sector 2,85.37,96.6,0.0,8766.0,-2.0,383.29,57.46
S01,6,329.0,20.8,431.6,Back Straight,Sector 2,86.39,100.0,0.0,8849.0,-1.5,384.01,57.6
S01,6,329.1,20.9,434.03,Back Straight,Sector 2,87.42,100.0,0.0,8934.0,-1.8,382.92,57.75
S01,6,329.2,21.0,436.48,Back Straight,Sector 2,88.43,96.6,0.0,9016.0,-1.9,384.77,57.89
S01,6,329.3,21.1,438.96,Back Straight,Sector 2,89.36,100.0,0.0,9092.0,1.6,382.81,58.04
S01,6,329.4,21.2,441.47,Back Straight,Sector 2,90.31,100.0,0.0,9169.0,-2.8,384.12,58.19
S01,6,329.5,21.3,444.01,Back Straight,Sector 2,91.23,95.6,0.0,9245.0,1.0,384.0,58.34
S01,6,329.6,21.4,446.56,Back Straight,Sector 2,92.08,98.4,0.0,9314.0,1.1,383.42,58.49
S01,6,329.7,21.5,449.15,Back Straight,Sector 2,92.94,95.6,0.0,9384.0,-1.6,384.52,58.63
S01,6,329.8,21.6,451.75,Back Straight,Sector 2,93.74,98.0,0.0,9449.0,-1.0,383.19,58.79
S01,6,329.9,21.7,454.38,Back Straight,Sector 2,94.54,2.3,13.1,9515.0,-2.2,395.96,58.7
S01,6,330.0,21.8,456.98,Back Straight,Sector 2,93.88,96.8,0.0,9461.0,-1.1,383.43,58.85
S01,6,330.1,21.9,459.61,Back Straight,Sector 2,94.67,0.0,15.5,9525.0,0.8,395.49,58.75
S01,6,330.2,22.0,462.22,Back Straight,Sector 2,93.89,100.0,0.0,9462.0,0.7,383.28,58.91
S01,6,330.3,22.1,464.85,Back Straight,Sector 2,94.71,0.0,17.3,9528.0,0.5,396.01,58.82
S01,6,330.4,22.2,467.46,Back Straight,Sector 2,93.84,95.9,0.0,9457.0,1.6,383.94,58.96
S01,6,330.5,22.3,470.09,Back Straight,Sector 2,94.62,2.4,17.7,9521.0,0.3,395.98,58.88
S01,6,330.6,22.4,472.69,Back Straight,Sector 2,93.73,95.2,0.0,9448.0,1.7,384.35,59.02
S01,6,330.7,22.5,475.32,Back Straight,Sector 2,94.5,3.5,12.9,9511.0,-2.0,394.48,58.94
S01,6,330.8,22.6,477.92,Back Straight,Sector 2,93.85,100.0,0.0,9458.0,0.5,384.05,59.09
S01,6,330.9,22.7,480.55,Back Straight,Sector 2,94.67,1.1,13.3,9525.0,1.4,394.24,59.0
S01,6,331.0,22.8,483.16,Back Straight,Sector 2,94.0,98.9,0.0,9471.0,0.8,383.51,59.16
S01,6,331.1,22.9,485.8,Back Straight,Sector 2,94.81,0.0,17.5,9536.0,-2.2,395.88,59.06
S01,6,331.2,23.0,488.41,Back Straight,Sector 2,93.92,100.0,0.0,9464.0,-0.3,382.57,59.22
S01,6,331.3,23.1,491.04,Back Straight,Sector 2,94.74,0.0,14.9,9531.0,0.9,395.87,59.12
S01,6,331.4,23.2,493.65,Back Straight,Sector 2,93.99,100.0,0.0,9470.0,1.5,382.73,59.28
S01,6,331.5,23.3,496.28,Back Straight,Sector 2,94.81,0.0,18.1,9536.0,1.2,394.5,59.19
S01,6,331.6,23.4,498.89,Back Straight,Sector 2,93.9,96.6,0.0,9462.0,1.2,383.45,59.34
S01,6,331.7,23.5,501.52,Back Straight,Sector 2,94.68,1.7,13.3,9526.0,1.0,395.41,59.24
S01,6,331.8,23.6,504.13,Back Straight,Sector 2,94.01,100.0,0.0,9472.0,-0.8,382.91,59.4
S01,6,331.9,23.7,506.77,Back Straight,Sector 2,94.83,2.1,100.0,9538.0,-2.2,395.71,59.31
S01,6,332.0,23.8,509.26,Back Straight,Sector 2,89.79,0.0,97.7,9127.0,-0.1,394.58,59.22
S01,6,332.1,23.9,511.62,Back Straight,Sector 2,84.87,4.9,100.0,8725.0,-1.9,394.86,59.13
S01,6,332.2,24.0,513.84,Back Straight,Sector 2,79.83,3.8,99.5,8314.0,-0.3,395.08,59.05
S01,6,332.3,24.1,515.91,Back Straight,Sector 2,74.81,4.3,81.6,7905.0,0.3,393.83,58.96
S01,6,332.4,24.2,517.88,Back Straight,Sector 2,70.7,1.3,64.2,7569.0,-3.2,395.22,58.87
S01,6,332.5,24.3,519.75,Back Straight,Sector 2,67.46,6.1,52.9,7305.0,0.9,395.19,58.79
S01,6,332.6,24.4,521.55,Back Straight,Sector 2,64.8,0.0,43.7,7087.0,3.0,394.98,58.69
S01,6,332.7,24.5,523.29,Back Straight,Sector 2,62.59,0.0,37.3,6908.0,-0.1,393.82,58.6
S01,6,332.8,24.6,524.98,Back Straight,Sector 2,60.71,0.0,30.0,6754.0,-0.4,395.01,58.5
S01,6,332.9,24.7,526.62,Back Straight,Sector 2,59.2,1.9,28.2,6631.0,1.2,394.64,58.41
S01,6,333.0,24.8,528.23,Back Straight,Sector 2,57.78,0.0,21.5,6515.0,-0.9,396.04,58.32
S01,6,333.1,24.9,529.8,Back Straight,Sector 2,56.7,0.0,14.5,6427.0,-0.7,395.05,58.23
S01,6,333.2,25.0,531.36,Back Straight,Sector 2,55.97,0.0,11.6,6367.0,-0.2,394.8,58.13
S01,6,333.3,25.1,532.89,Back Straight,Sector 2,55.39,0.0,14.3,6320.0,-1.1,394.57,58.04
S01,6,333.4,25.2,534.41,Back Straight,Sector 2,54.66,0.0,16.6,6261.0,-1.2,394.55,57.95
S01,6,333.5,25.3,535.91,Back Straight,Sector 2,53.83,1.2,14.8,6192.0,0.2,395.15,57.86
S01,6,333.6,25.4,537.38,Back Straight,Sector 2,53.09,0.0,18.1,6132.0,1.8,394.63,57.77
S01,6,333.7,25.5,538.83,Back Straight,Sector 2,52.18,98.9,0.0,6058.0,2.6,385.71,57.83
S01,6,333.8,25.6,540.33,Back Straight,Sector 2,54.01,5.8,18.0,6207.0,-2.0,395.15,57.75
S01,6,333.9,25.7,541.81,Back Straight,Sector 2,53.11,4.6,16.3,6133.0,-2.4,395.07,57.67
S01,6,334.0,25.8,543.26,Back Straight,Sector 2,52.28,94.1,0.0,6066.0,-0.9,386.8,57.73
S01,6,334.1,25.9,544.76,Back Straight,Sector 2,54.02,0.0,14.4,6208.0,1.9,394.79,57.64
S01,6,334.2,26.0,546.24,Back Straight,Sector 2,53.3,2.1,14.4,6149.0,-1.2,395.24,57.55
S01,6,334.3,26.1,547.7,Back Straight,Sector 2,52.57,99.0,0.0,6090.0,-1.4,386.04,57.62
S01,6,334.4,26.2,549.21,Back Straight,Sector 2,54.4,0.0,15.9,6239.0,-2.9,394.24,57.53
S01,6,334.5,26.3,550.7,Back Straight,Sector 2,53.6,0.0,11.8,6174.0,2.5,395.44,57.44
S01,6,334.6,26.4,552.17,Back Straight,Sector 2,53.01,99.7,0.0,6125.0,-1.2,386.37,57.51
S01,6,334.7,26.5,553.7,Back Straight,Sector 2,54.84,0.0,20.8,6275.0,-1.2,395.24,57.42
S01,6,334.8,26.6,555.19,Back Straight,Sector 2,53.8,0.0,13.1,6190.0,-2.2,395.07,57.32
S01,6,334.9,26.7,556.67,Back Straight,Sector 2,53.13,1.4,16.7,6136.0,1.6,394.85,57.24
S01,6,335.0,26.8,558.12,Back Straight,Sector 2,52.29,100.0,0.0,6067.0,-1.3,385.9,57.31
S01,6,335.1,26.9,559.62,Back Straight,Sector 2,54.15,4.0,15.9,6219.0,-0.7,394.11,57.22
S01,6,335.2,27.0,561.11,Technical Esses,Sector 2,53.35,0.0,13.5,6153.0,0.3,395.49,57.13
S01,6,335.3,27.1,562.57,Technical Esses,Sector 2,52.67,33.8,0.0,6098.0,0.2,392.15,57.1
S01,6,335.4,27.2,564.05,Technical Esses,Sector 2,53.18,0.0,16.6,6140.0,7.9,395.3,57.01
S01,6,335.5,27.3,565.5,Technical Esses,Sector 2,52.34,33.2,0.0,6071.0,12.9,391.82,56.97
S01,6,335.6,27.4,566.97,Technical Esses,Sector 2,52.85,35.9,0.0,6112.0,8.3,391.03,56.94
S01,6,335.7,27.5,568.45,Technical Esses,Sector 2,53.4,2.0,8.5,6157.0,16.7,395.02,56.85
S01,6,335.8,27.6,569.92,Technical Esses,Sector 2,52.97,37.4,0.0,6122.0,19.7,391.47,56.82
S01,6,335.9,27.7,571.41,Technical Esses,Sector 2,53.55,0.0,15.5,6170.0,23.4,394.51,56.73
S01,6,336.0,27.8,572.88,Technical Esses,Sector 2,52.77,35.8,0.0,6106.0,24.7,392.34,56.7
S01,6,336.1,27.9,574.36,Technical Esses,Sector 2,53.32,3.2,15.6,6151.0,27.0,393.75,56.62
S01,6,336.2,28.0,575.82,Technical Esses,Sector 2,52.54,31.6,0.0,6087.0,28.5,392.89,56.58
S01,6,336.3,28.1,577.29,Technical Esses,Sector 2,53.0,33.5,0.0,6125.0,35.9,391.58,56.54
S01,6,336.4,28.2,578.78,Technical Esses,Sector 2,53.51,7.7,15.7,6166.0,34.7,394.3,56.47
S01,6,336.5,28.3,580.24,Technical Esses,Sector 2,52.71,33.9,0.0,6101.0,42.3,392.93,56.43
S01,6,336.6,28.4,581.72,Technical Esses,Sector 2,53.23,1.1,18.5,6143.0,42.7,394.9,56.35
S01,6,336.7,28.5,583.17,Technical Esses,Sector 2,52.29,33.7,0.0,6067.0,42.5,392.68,56.31
S01,6,336.8,28.6,584.64,Technical Esses,Sector 2,52.8,32.8,0.0,6109.0,48.8,391.93,56.28
S01,6,336.9,28.7,586.12,Technical Esses,Sector 2,53.29,0.0,14.2,6149.0,50.1,395.37,56.19
S01,6,337.0,28.8,587.58,Technical Esses,Sector 2,52.58,32.9,0.0,6090.0,52.8,393.07,56.15
S01,6,337.1,28.9,589.05,Technical Esses,Sector 2,53.07,2.8,13.7,6130.0,55.3,394.6,56.07
S01,6,337.2,29.0,590.51,Technical Esses,Sector 2,52.38,37.8,0.0,6074.0,53.0,392.12,56.04
S01,6,337.3,29.1,591.98,Technical Esses,Sector 2,52.97,33.6,0.0,6122.0,62.4,391.79,56.01
S01,6,337.4,29.2,593.46,Technical Esses,Sector 2,53.48,3.5,14.0,6164.0,62.1,395.14,55.93
S01,6,337.5,29.3,594.93,Technical Esses,Sector 2,52.77,32.0,0.0,6106.0,64.6,392.9,55.89
S01,6,337.6,29.4,596.41,Technical Esses,Sector 2,53.25,0.0,16.4,6145.0,68.8,395.03,55.8
S01,6,337.7,29.5,597.87,Technical Esses,Sector 2,52.42,33.8,0.0,6077.0,65.0,393.17,55.77
S01,6,337.8,29.6,599.34,Technical Esses,Sector 2,52.93,32.4,0.0,6119.0,70.5,393.43,55.74
S01,6,337.9,29.7,600.82,Technical Esses,Sector 2,53.41,1.8,20.1,6159.0,69.8,394.93,55.65
S01,6,338.0,29.8,602.28,Technical Esses,Sector 2,52.4,32.6,0.0,6076.0,71.2,392.13,55.62
S01,6,338.1,29.9,603.74,Technical Esses,Sector 2,52.89,32.6,0.0,6116.0,68.7,392.86,55.58
S01,6,338.2,30.0,605.23,Technical Esses,Sector 2,53.37,0.0,15.6,6155.0,73.1,393.69,55.5
S01,6,338.3,30.1,606.69,Technical Esses,Sector 2,52.59,32.6,0.0,6091.0,78.4,392.53,55.46
S01,6,338.4,30.2,608.16,Technical Esses,Sector 2,53.08,0.0,15.8,6131.0,77.0,395.65,55.38
S01,6,338.5,30.3,609.61,Technical Esses,Sector 2,52.28,36.9,0.0,6066.0,80.9,390.96,55.35
S01,6,338.6,30.4,611.08,Technical Esses,Sector 2,52.86,33.8,0.0,6113.0,78.9,392.16,55.32
S01,6,338.7,30.5,612.57,Technical Esses,Sector 2,53.37,3.0,16.2,6155.0,84.6,395.89,55.24
S01,6,338.8,30.6,614.02,Technical Esses,Sector 2,52.55,31.4,0.0,6088.0,85.4,392.67,55.2
S01,6,338.9,30.7,615.5,Technical Esses,Sector 2,53.01,30.5,0.0,6126.0,85.2,392.26,55.16
S01,6,339.0,30.8,616.98,Technical Esses,Sector 2,53.45,1.9,16.8,6162.0,86.9,394.95,55.08
S01,6,339.1,30.9,618.44,Technical Esses,Sector 2,52.61,29.6,0.0,6093.0,90.3,392.58,55.04
S01,6,339.2,31.0,619.92,Technical Esses,Sector 2,53.03,0.0,11.5,6127.0,88.2,395.53,54.96
S01,6,339.3,31.1,621.37,Technical Esses,Sector 2,52.45,30.5,0.0,6080.0,89.6,392.97,54.92
S01,6,339.4,31.2,622.84,Technical Esses,Sector 2,52.9,30.2,0.0,6117.0,92.4,392.56,54.88
S01,6,339.5,31.3,624.32,Technical Esses,Sector 2,53.34,0.0,15.9,6152.0,89.9,394.64,54.8
S01,6,339.6,31.4,625.78,Technical Esses,Sector 2,52.53,35.3,0.0,6087.0,89.9,391.71,54.77
S01,6,339.7,31.5,627.26,Technical Esses,Sector 2,53.08,0.0,13.3,6131.0,90.9,395.75,54.69
S01,6,339.8,31.6,628.71,Technical Esses,Sector 2,52.41,33.4,0.0,6076.0,88.1,392.39,54.65
S01,6,339.9,31.7,630.18,Technical Esses,Sector 2,52.91,35.5,0.0,6118.0,86.8,392.5,54.63
S01,6,340.0,31.8,631.67,Technical Esses,Sector 2,53.45,0.0,13.2,6162.0,88.5,395.68,54.54
S01,6,340.1,31.9,633.13,Technical Esses,Sector 2,52.79,33.4,0.0,6107.0,89.1,392.89,54.51
S01,6,340.2,32.0,634.62,Technical Esses,Sector 2,53.29,0.0,12.9,6148.0,88.8,393.84,54.43
S01,6,340.3,32.1,636.08,Technical Esses,Sector 2,52.64,30.4,0.0,6095.0,93.4,392.72,54.39
S01,6,340.4,32.2,637.55,Technical Esses,Sector 2,53.08,0.5,13.7,6131.0,87.7,394.81,54.31
S01,6,340.5,32.3,639.01,Technical Esses,Sector 2,52.39,27.3,0.0,6075.0,89.5,392.39,54.27
S01,6,340.6,32.4,640.47,Technical Esses,Sector 2,52.77,31.7,0.0,6106.0,89.9,392.03,54.24
S01,6,340.7,32.5,641.95,Technical Esses,Sector 2,53.24,0.0,19.5,6144.0,95.3,395.67,54.15
S01,6,340.8,32.6,643.4,Technical Esses,Sector 2,52.25,32.7,0.0,6064.0,83.7,392.98,54.12
S01,6,340.9,32.7,644.87,Technical Esses,Sector 2,52.74,30.5,0.0,6104.0,84.0,392.91,54.09
S01,6,341.0,32.8,646.35,Technical Esses,Sector 2,53.19,2.4,9.0,6140.0,87.0,396.08,54.01
S01,6,341.1,32.9,647.81,Technical Esses,Sector 2,52.73,32.8,0.0,6103.0,84.7,392.14,53.98
S01,6,341.2,33.0,649.29,Technical Esses,Sector 2,53.22,2.1,13.8,6143.0,81.1,395.76,53.9
S01,6,341.3,33.1,650.75,Technical Esses,Sector 2,52.53,33.9,0.0,6086.0,82.4,392.74,53.87
S01,6,341.4,33.2,652.22,Technical Esses,Sector 2,53.04,3.0,15.1,6128.0,76.5,395.03,53.79
S01,6,341.5,33.3,653.67,Technical Esses,Sector 2,52.28,31.1,0.0,6066.0,79.3,392.31,53.76
S01,6,341.6,33.4,655.14,Technical Esses,Sector 2,52.74,34.9,0.0,6104.0,73.9,392.87,53.73
S01,6,341.7,33.5,656.62,Technical Esses,Sector 2,53.27,0.0,19.3,6147.0,74.1,395.6,53.65
S01,6,341.8,33.6,658.07,Technical Esses,Sector 2,52.3,34.7,0.0,6068.0,73.2,391.66,53.62
S01,6,341.9,33.7,659.54,Technical Esses,Sector 2,52.83,31.8,0.0,6111.0,71.4,391.81,53.59
S01,6,342.0,33.8,661.02,Technical Esses,Sector 2,53.3,0.6,13.2,6149.0,65.4,395.64,53.51
S01,6,342.1,33.9,662.48,Technical Esses,Sector 2,52.64,37.1,0.0,6095.0,65.0,392.19,53.49
S01,6,342.2,34.0,663.96,Technical Esses,Sector 2,53.21,0.0,16.2,6142.0,67.3,394.97,53.4
S01,6,342.3,34.1,665.41,Technical Esses,Sector 2,52.4,30.9,0.0,6076.0,68.4,392.24,53.37
S01,6,342.4,34.2,666.88,Technical Esses,Sector 2,52.85,32.4,0.0,6113.0,59.9,391.97,53.34
S01,6,342.5,34.3,668.36,Technical Esses,Sector 2,53.33,1.3,15.8,6152.0,58.4,394.77,53.26
S01,6,342.6,34.4,669.82,Technical Esses,Sector 2,52.53,36.6,0.0,6087.0,60.9,391.38,53.24
S01,6,342.7,34.5,671.3,Technical Esses,Sector 2,53.1,4.8,14.9,6133.0,55.1,395.34,53.17
S01,6,342.8,34.6,672.75,Technical Esses,Sector 2,52.35,32.1,0.0,6072.0,52.5,391.99,53.14
S01,6,342.9,34.7,674.22,Technical Esses,Sector 2,52.83,33.0,0.0,6111.0,48.7,392.44,53.11
S01,6,343.0,34.8,675.7,Technical Esses,Sector 2,53.32,2.4,12.1,6151.0,47.7,394.88,53.03
S01,6,343.1,34.9,677.17,Technical Esses,Sector 2,52.72,33.4,0.0,6102.0,41.6,392.15,53.0
S01,6,343.2,35.0,678.64,Technical Esses,Sector 2,53.22,0.0,11.7,6143.0,42.0,394.84,52.92
S01,6,343.3,35.1,680.11,Technical Esses,Sector 2,52.63,35.1,0.0,6094.0,37.3,392.34,52.9
S01,6,343.4,35.2,681.58,Technical Esses,Sector 2,53.17,3.7,15.6,6138.0,37.2,394.69,52.82
S01,6,343.5,35.3,683.04,Technical Esses,Sector 2,52.38,33.6,0.0,6074.0,36.1,392.5,52.8
S01,6,343.6,35.4,684.51,Technical Esses,Sector 2,52.89,37.8,0.0,6116.0,30.9,391.14,52.78
S01,6,343.7,35.5,685.99,Technical Esses,Sector 2,53.48,0.0,13.0,6164.0,28.0,394.67,52.7
S01,6,343.8,35.6,687.46,Technical Esses,Sector 2,52.82,32.7,0.0,6110.0,26.6,391.65,52.67
S01,6,343.9,35.7,688.94,Technical Esses,Sector 2,53.31,0.0,12.8,6150.0,21.9,395.51,52.59
S01,6,344.0,35.8,690.4,Technical Esses,Sector 2,52.66,34.6,0.0,6097.0,17.2,392.3,52.56
S01,6,344.1,35.9,691.88,Technical Esses,Sector 2,53.19,0.0,15.2,6140.0,15.2,394.39,52.48
S01,6,344.2,36.0,693.34,Technical Esses,Sector 2,52.43,34.6,0.0,6078.0,11.3,391.4,52.46
S01,6,344.3,36.1,694.81,Technical Esses,Sector 2,52.95,29.6,0.0,6121.0,10.2,391.97,52.43
S01,6,344.4,36.2,696.29,Technical Esses,Sector 2,53.38,4.7,20.0,6156.0,13.1,394.68,52.35
S01,6,344.5,36.3,697.75,Technical Esses,Sector 2,52.37,32.2,0.0,6073.0,4.5,392.4,52.33
S01,6,344.6,36.4,699.21,Technical Esses,Sector 2,52.85,32.7,0.0,6113.0,4.3,392.62,52.3
S01,6,344.7,36.5,700.7,Long Straight,Sector 3,53.34,100.0,0.0,6152.0,-0.1,385.97,52.38
S01,6,344.8,36.6,702.23,Long Straight,Sector 3,55.17,99.3,0.0,6302.0,1.0,385.81,52.47
S01,6,344.9,36.7,703.81,Long Straight,Sector 3,56.96,100.0,0.0,6448.0,0.0,386.32,52.56
S01,6,345.0,36.8,705.44,Long Straight,Sector 3,58.72,99.2,0.0,6591.0,-1.2,386.16,52.66
S01,6,345.1,36.9,707.12,Long Straight,Sector 3,60.42,100.0,0.0,6731.0,-1.0,386.24,52.75
S01,6,345.2,37.0,708.84,Long Straight,Sector 3,62.11,100.0,0.0,6868.0,-0.2,385.63,52.86
S01,6,345.3,37.1,710.62,Long Straight,Sector 3,63.75,100.0,0.0,7002.0,0.2,384.74,52.96
S01,6,345.4,37.2,712.43,Long Straight,Sector 3,65.36,93.9,0.0,7133.0,-3.3,385.46,53.06
S01,6,345.5,37.3,714.29,Long Straight,Sector 3,66.82,100.0,0.0,7253.0,3.9,385.94,53.17
S01,6,345.6,37.4,716.19,Long Straight,Sector 3,68.36,95.9,0.0,7378.0,1.5,386.27,53.28
S01,6,345.7,37.5,718.12,Long Straight,Sector 3,69.79,99.0,0.0,7495.0,-1.2,384.91,53.39
S01,6,345.8,37.6,720.1,Long Straight,Sector 3,71.24,100.0,0.0,7613.0,-1.1,385.35,53.52
S01,6,345.9,37.7,722.12,Long Straight,Sector 3,72.67,96.5,0.0,7730.0,3.4,385.85,53.63
S01,6,346.0,37.8,724.18,Long Straight,Sector 3,74.01,98.8,0.0,7839.0,1.1,384.95,53.76
S01,6,346.1,37.9,726.27,Long Straight,Sector 3,75.35,100.0,0.0,7949.0,0.7,384.64,53.88
S01,6,346.2,38.0,728.4,Long Straight,Sector 3,76.68,100.0,0.0,8057.0,0.9,385.13,54.02
S01,6,346.3,38.1,730.57,Long Straight,Sector 3,77.97,99.6,0.0,8162.0,-4.7,384.39,54.15
S01,6,346.4,38.2,732.77,Long Straight,Sector 3,79.22,100.0,0.0,8264.0,-4.1,384.55,54.29
S01,6,346.5,38.3,735.0,Long Straight,Sector 3,80.45,100.0,0.0,8364.0,1.0,384.0,54.42
S01,6,346.6,38.4,737.27,Long Straight,Sector 3,81.64,100.0,0.0,8462.0,0.6,384.61,54.57
S01,6,346.7,38.5,739.57,Long Straight,Sector 3,82.8,98.4,0.0,8557.0,1.3,385.15,54.71
S01,6,346.8,38.6,741.9,Long Straight,Sector 3,83.91,99.4,0.0,8647.0,-0.2,383.54,54.85
S01,6,346.9,38.7,744.26,Long Straight,Sector 3,85.0,96.1,0.0,8736.0,1.2,384.88,54.99
S01,6,347.0,38.8,746.65,Long Straight,Sector 3,86.03,95.9,0.0,8820.0,0.5,384.34,55.13
S01,6,347.1,38.9,749.07,Long Straight,Sector 3,87.02,100.0,0.0,8901.0,0.2,383.5,55.28
S01,6,347.2,39.0,751.51,Long Straight,Sector 3,88.03,98.6,0.0,8984.0,-2.1,383.3,55.43
S01,6,347.3,39.1,753.99,Long Straight,Sector 3,89.0,100.0,0.0,9063.0,-1.1,383.87,55.58
S01,6,347.4,39.2,756.49,Long Straight,Sector 3,89.96,98.7,0.0,9141.0,-1.4,384.5,55.74
S01,6,347.5,39.3,759.01,Long Straight,Sector 3,90.88,95.6,0.0,9216.0,-2.4,384.79,55.88
S01,6,347.6,39.4,761.56,Long Straight,Sector 3,91.74,97.7,0.0,9286.0,-3.6,382.9,56.04
S01,6,347.7,39.5,764.13,Long Straight,Sector 3,92.6,98.8,0.0,9356.0,-0.4,384.14,56.2
S01,6,347.8,39.6,766.73,Long Straight,Sector 3,93.44,98.3,0.0,9425.0,-0.6,383.47,56.36
S01,6,347.9,39.7,769.34,Long Straight,Sector 3,94.26,100.0,0.0,9491.0,-1.4,383.16,56.52
S01,6,348.0,39.8,771.98,Long Straight,Sector 3,95.06,100.0,0.0,9557.0,-0.4,383.07,56.69
S01,6,348.1,39.9,774.65,Long Straight,Sector 3,95.85,99.9,0.0,9621.0,-0.9,382.66,56.85
S01,6,348.2,40.0,777.33,Long Straight,Sector 3,96.61,100.0,0.0,9683.0,0.4,382.88,57.02
S01,6,348.3,40.1,780.03,Long Straight,Sector 3,97.35,100.0,0.0,9744.0,-0.3,382.89,57.19
S01,6,348.4,40.2,782.76,Long Straight,Sector 3,98.07,97.1,0.0,9802.0,-1.6,382.58,57.35
S01,6,348.5,40.3,785.5,Long Straight,Sector 3,98.74,100.0,0.0,9857.0,-1.4,382.0,57.53
S01,6,348.6,40.4,788.26,Long Straight,Sector 3,99.41,95.8,0.0,9912.0,0.6,382.61,57.69
S01,6,348.7,40.5,791.04,Long Straight,Sector 3,100.03,100.0,0.0,9963.0,-0.1,383.47,57.86
S01,6,348.8,40.6,793.84,Long Straight,Sector 3,100.67,95.7,0.0,10015.0,-0.5,382.79,58.03
S01,6,348.9,40.7,796.65,Long Straight,Sector 3,101.25,94.2,0.0,10062.0,-1.6,382.55,58.19
S01,6,349.0,40.8,799.48,Long Straight,Sector 3,101.81,100.0,0.0,10108.0,1.5,383.83,58.36
S01,6,349.1,40.9,802.32,Long Straight,Sector 3,102.39,98.1,0.0,10155.0,1.5,382.94,58.53
S01,6,349.2,41.0,805.18,Long Straight,Sector 3,102.94,96.1,0.0,10200.0,-0.6,383.45,58.7
S01,6,349.3,41.1,808.06,Long Straight,Sector 3,103.46,100.0,0.0,10243.0,-0.9,381.62,58.88
S01,6,349.4,41.2,810.94,Long Straight,Sector 3,103.99,99.4,0.0,10286.0,2.6,383.31,59.06
S01,6,349.5,41.3,813.85,Long Straight,Sector 3,104.51,95.9,0.0,10328.0,1.0,383.91,59.23
S01,6,349.6,41.4,816.76,Long Straight,Sector 3,104.98,98.4,0.0,10366.0,0.6,382.76,59.41
S01,6,349.7,41.5,819.69,Long Straight,Sector 3,105.45,100.0,0.0,10405.0,2.6,383.23,59.59
S01,6,349.8,41.6,822.64,Long Straight,Sector 3,105.92,100.0,0.0,10443.0,-0.1,381.88,59.77
S01,6,349.9,41.7,825.59,Long Straight,Sector 3,106.38,99.8,0.0,10481.0,2.4,382.36,59.95
S01,6,350.0,41.8,828.56,Long Straight,Sector 3,106.82,97.6,0.0,10516.0,-0.8,382.05,60.13
S01,6,350.1,41.9,831.54,Long Straight,Sector 3,107.23,100.0,0.0,10550.0,-0.9,383.27,60.31
S01,6,350.2,42.0,834.53,Long Straight,Sector 3,107.65,100.0,0.0,10584.0,-0.1,383.72,60.5
S01,6,350.3,42.1,837.53,Long Straight,Sector 3,108.05,100.0,0.0,10617.0,-0.9,383.45,60.68
S01,6,350.4,42.2,840.54,Long Straight,Sector 3,108.44,100.0,0.0,10648.0,1.6,381.73,60.87
S01,6,350.5,42.3,843.56,Long Straight,Sector 3,108.81,100.0,0.0,10679.0,2.1,382.64,61.06
S01,6,350.6,42.4,846.6,Long Straight,Sector 3,109.18,100.0,0.0,10709.0,-0.8,382.29,61.24
S01,6,350.7,42.5,849.64,Long Straight,Sector 3,109.53,99.7,0.0,10738.0,-0.4,382.22,61.43
S01,6,350.8,42.6,852.69,Long Straight,Sector 3,109.87,100.0,0.0,10765.0,-0.8,382.82,61.62
S01,6,350.9,42.7,855.75,Long Straight,Sector 3,110.2,96.4,0.0,10792.0,3.6,383.34,61.79
S01,6,351.0,42.8,858.82,Long Straight,Sector 3,110.5,98.8,0.0,10817.0,0.6,381.81,61.98
S01,6,351.1,42.9,861.9,Long Straight,Sector 3,110.81,100.0,0.0,10842.0,0.4,382.0,62.17
S01,6,351.2,43.0,864.98,Long Straight,Sector 3,111.11,99.6,0.0,10867.0,-0.9,381.38,62.35
S01,6,351.3,43.1,868.08,Long Straight,Sector 3,111.4,0.0,96.3,10890.0,0.6,394.71,62.25
